学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,660题,660题-417,设三阶实对称矩阵$\boldsymbol{A}$的秩为$2$，向量$\boldsymbol{\alpha}=\begin{pmatrix}1\\0\\1\end{pmatrix}$，$\boldsymbol{\beta}=\begin{pmatrix}1\\0\\-1\end{pmatrix}$，若$\boldsymbol{A\alpha}+\boldsymbol{\alpha}=\boldsymbol{0}$，$\boldsymbol{A\beta}-2\boldsymbol{\beta}=\boldsymbol{0}$，则矩阵$\boldsymbol{A}=$\underline{\quad\quad\quad}.,n,660题-417,***,其他方法、不规范,"\[
\frac{1}{2}\begin{bmatrix}
1 & 0 & -3 \\
0 & 0 & 0 \\
-3 & 0 & 1
\end{bmatrix}
\]
【分析】由题设$\boldsymbol{A\alpha}+\boldsymbol{\alpha}=\boldsymbol{0}$，于是$\boldsymbol{A\alpha}=-\boldsymbol{\alpha}$，故$\lambda_1 = -1$为矩阵$\boldsymbol{A}$的特征值，对应的特征向量为$\boldsymbol{\alpha}$.
由于$\boldsymbol{A\beta}-2\boldsymbol{\beta}=\boldsymbol{0}$，所以$\boldsymbol{A\beta}=2\boldsymbol{\beta}$，故$\lambda_2 = 2$为矩阵$\boldsymbol{A}$的特征值，对应的特征向量为$\boldsymbol{\beta}$.
由题设矩阵$\boldsymbol{A}$的秩为$2$，于是$|\boldsymbol{A}| = 0$，故$\lambda_3 = 0$也为矩阵$\boldsymbol{A}$的特征值，设$\lambda_3 = 0$对应的特征向量为$\boldsymbol{\gamma}=\begin{pmatrix}x_1\\x_2\\x_3\end{pmatrix}$，则由$\boldsymbol{A}$为实对称矩阵知$\boldsymbol{\alpha}^T\boldsymbol{\gamma}=0$，$\boldsymbol{\beta}^T\boldsymbol{\gamma}=0$，即
\[
\begin{cases}
x_1 + x_3 = 0 \\
x_1 - x_3 = 0
\end{cases}
\]
方程组的通解为$c\begin{pmatrix}0\\1\\0\end{pmatrix}$，$c$为任意常数.
取$\boldsymbol{\gamma}=\begin{pmatrix}0\\1\\0\end{pmatrix}$，令$\boldsymbol{P}=[\boldsymbol{\alpha},\boldsymbol{\beta},\boldsymbol{\gamma}]=\begin{bmatrix}1 & 1 & 0 \\0 & 0 & 1 \\1 & -1 & 0\end{bmatrix}$，则$\boldsymbol{P}$可逆，且$\boldsymbol{P}^{-1}\boldsymbol{AP}=\begin{bmatrix}-1 & 0 & 0 \\0 & 2 & 0 \\0 & 0 & 0\end{bmatrix}$，故
\[
\boldsymbol{A}=\boldsymbol{P}\begin{bmatrix}-1 & 0 & 0 \\0 & 2 & 0 \\0 & 0 & 0\end{bmatrix}\boldsymbol{P}^{-1}=\begin{bmatrix}1 & 1 & 0 \\0 & 0 & 1 \\1 & -1 & 0\end{bmatrix}\begin{bmatrix}-1 & 0 & 0 \\0 & 2 & 0 \\0 & 0 & 0\end{bmatrix}\cdot\frac{1}{2}\begin{bmatrix}1 & 0 & 1 \\1 & 0 & -1 \\0 & 2 & 0\end{bmatrix}=\frac{1}{2}\begin{bmatrix}1 & 0 & -3 \\0 & 0 & 0 \\-3 & 0 & 1\end{bmatrix}
\]",,11cm,2026-06-21
数学,660题,660题-418,"已知二次型$f(x_1,x_2,x_3) = \boldsymbol{x}^T\boldsymbol{A}\boldsymbol{x}$，其中$\boldsymbol{A} = \begin{bmatrix}0 & 2 & 2 \\ 2 & 0 & -2 \\ 2 & -2 & a\end{bmatrix}$，若$2$是矩阵$\boldsymbol{A}$的特征多项式的重根，则在正交变换下二次型$f(x_1,x_2,x_3)$的标准形为\underline{\quad\quad\quad}。",n,660题-418,***,回答不规范,"\begin{align*}
|\lambda\boldsymbol{E} - \boldsymbol{A}| &= \begin{vmatrix}
\lambda & -2 & -2 \\
-2 & \lambda & 2 \\
-2 & 2 & \lambda - a
\end{vmatrix} = \begin{vmatrix}
\lambda - 2 & \lambda - 2 & 0 \\
-2 & \lambda & 2 \\
-2 & 2 & \lambda - a
\end{vmatrix}\\
&= (\lambda - 2)\begin{vmatrix}
1 & 1 & 0 \\
-2 & \lambda & 2 \\
-2 & 2 & \lambda - a
\end{vmatrix} = (\lambda - 2)[(\lambda + 2)(\lambda - a) - 8]
\end{align*}
由于$2$是矩阵$\boldsymbol{A}$的特征多项式的重根，所以$2$是$(\lambda + 2)(\lambda - a) - 8$的根，于是$(2 + 2)(2 - a) - 8 = 0$，故$a = 0$。
此时$|\lambda\boldsymbol{E} - \boldsymbol{A}| = (\lambda - 2)^2(\lambda + 4)$，矩阵$\boldsymbol{A}$的特征值为$2,2,-4$，从而二次型$f(x_1,x_2,x_3) = \boldsymbol{x}^T\boldsymbol{A}\boldsymbol{x}$在正交变换下的标准形为$2y_1^2 + 2y_2^2 - 4y_3^2$。",,10cm,2026-06-21
数学,660题,660题-420,"若二次型$f(x_1,x_2,x_3)=ax_1^2 + 4x_2^2 + ax_3^2 + 6x_1x_2 + 2x_2x_3$是正定的，则$a$的取值范围是\underline{\quad\quad\quad}。",n,660题-420,*,错题、粗心、计算,"二次型$f$的矩阵为$A = \begin{bmatrix}a&3&0\\3&4&1\\0&1&a\end{bmatrix}$，因为$f$正定$\Leftrightarrow A$的顺序主子式全大于零，即
\begin{align*}
\Delta_1 &= a>0,\\
\Delta_2 &= \begin{vmatrix}a&3\\3&4\end{vmatrix}=4a - 9>0,\\
\Delta_3 &= |A| = 4a^2 - 10a>0,
\end{align*}
故$f$正定$\Leftrightarrow a>\frac{5}{2}$。",,9cm,2026-06-22
数学,660题,660题-421,"多项式$f(x)=\begin{vmatrix}1&2&3&x\\1&2&x&3\\1&x&2&3\\x&1&2&x\end{vmatrix}$中，$x^4$与$x^3$的系数依次为（  ）.
(A) $-1,-1$.
(B) $1,-1$.
(C) $-1,1$.
(D) $1,1$.",n,660题-421,*,错题、行列式完全展开式有系数-1,"\textbf{\textcolor{red}{分析}}：行列式是不同行不同列元素乘积的代数和，其一般项是$(-1)^{\tau(j_1j_2\cdots j_n)}a_{1j_1}a_{2j_2}\cdots a_{nj_n}$.
本题中的$x^4$项，必须每行元素都要有$x$项出现，因而只能是$a_{14}a_{23}a_{32}a_{41}=x^4$，又$\tau(4321)=3 + 2 + 1 = 6$，于是$x^4$的系数为$+1$.
对于$x^3$项，必须有$1$行（列）不出现$x$项，因而只能是$a_{11}a_{23}a_{32}a_{44}=x^3$，此时$\tau(1324)=1$，从而$x^3$的系数为$-1$.
或$f(x)=\begin{vmatrix}1&2&3&x\\1&2&x&3\\1&x&2&3\\x&1&2&x\end{vmatrix}=\begin{vmatrix}1&2&3&x - 1\\1&2&x&2\\1&x&2&2\\x&1&2&0\end{vmatrix}$，再分析含$x^3$，$x^4$项的逆序$a_{14}a_{23}a_{32}a_{41}=x^3(x - 1)$. 对于逆序不熟悉的同学，也可考虑通过计算行列式来处理.",,12cm,2026-06-22
数学,660题,660题-423,"已知行列式$D = \begin{vmatrix}1&1&0&0\\0&2&2&0\\0&0&3&3\\4&0&0&4\end{vmatrix}$，则第一行元素的代数余子式之和为（  ）.
(A) $96$.
(B) $48$.
(C) $24$.
(D) $0$.",n,660题-423,*,错题、行列式按行展开公式,"\textbf{\textcolor{red}{分析}}：$A_{11} + A_{12} + A_{13} + A_{14} = \begin{vmatrix}1&1&1&1\\0&2&2&0\\0&0&3&3\\4&0&0&4\end{vmatrix} = \begin{vmatrix}2&2&0\\0&3&3\\0&0&4\end{vmatrix} - 4\begin{vmatrix}1&1&1\\2&2&0\\0&3&3\end{vmatrix} = 0$.
本题也可以直接计算代数余子式，计算量较大.
\textbf{\textcolor{red}{评注}}：由于行列式$\begin{vmatrix}1&1&0&0\\0&2&2&0\\0&0&3&3\\4&0&0&4\end{vmatrix}$与行列式$\begin{vmatrix}1&1&1&1\\0&2&2&0\\0&0&3&3\\4&0&0&4\end{vmatrix}$只有第一行元素不同，从而这两个行列式第一行元素的代数余子式相同.",,5cm,2026-06-22
数学,660题,660题-427,"已知$\boldsymbol{A}$是$n$阶矩阵，$\boldsymbol{\alpha},\boldsymbol{\beta}$都是$n$维列向量. 若$|\boldsymbol{A}| = a$，$\begin{vmatrix}\boldsymbol{A}&\boldsymbol{\alpha}\\\boldsymbol{\beta}^T&c\end{vmatrix}=0$，则$\begin{vmatrix}\boldsymbol{A}&\boldsymbol{\alpha}\\\boldsymbol{\beta}^T&b\end{vmatrix}=$（  ）
(A) $ab$.
(B) $a(b + c)$.
(C) $a(b - c)$.
(D) 条件不够，不能确定.",n,660题-427,***,不规范,"\begin{align*}
\begin{vmatrix}\boldsymbol{A}&\boldsymbol{\alpha}\\\boldsymbol{\beta}^T&b\end{vmatrix}&=\begin{vmatrix}\boldsymbol{A}&\boldsymbol{\alpha}+0\\\boldsymbol{\beta}^T&c + b - c\end{vmatrix}=\begin{vmatrix}\boldsymbol{A}&\boldsymbol{\alpha}\\\boldsymbol{\beta}^T&c\end{vmatrix}+\begin{vmatrix}\boldsymbol{A}&0\\\boldsymbol{\beta}^T&b - c\end{vmatrix}\\
&=0+(b - c)|\boldsymbol{A}|=a(b - c).
\end{align*}",,5cm,2026-06-23
数学,660题,660题-428,"设$\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2,\boldsymbol{\alpha}_3$为三维列向量，矩阵$A = [\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2,\boldsymbol{\alpha}_3]$，$B = [\boldsymbol{\alpha}_3,2\boldsymbol{\alpha}_1 + \boldsymbol{\alpha}_2,3\boldsymbol{\alpha}_2]$，若行列式$|A| = 2$，则行列式$|B| = $（  ）.
(A) $6$
(B) $-6$
(C) $12$
(D) $-12$",n,660题-428,***,其他方法,"\textbf{\textcolor{red}{方法一}}：
因$[\boldsymbol{\alpha}_3,2\boldsymbol{\alpha}_1 + \boldsymbol{\alpha}_2,3\boldsymbol{\alpha}_2] = [\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2,\boldsymbol{\alpha}_3]\begin{bmatrix}0&2&0\\0&1&3\\1&0&0\end{bmatrix}$，故
\[
|B| = |A|\cdot\begin{vmatrix}0&2&0\\0&1&3\\1&0&0\end{vmatrix}= 6|A| = 12
\]
\textbf{\textcolor{red}{方法二}}：
\begin{align*}
|B| &= |\boldsymbol{\alpha}_3,2\boldsymbol{\alpha}_1 + \boldsymbol{\alpha}_2,3\boldsymbol{\alpha}_2| = 3|\boldsymbol{\alpha}_3,2\boldsymbol{\alpha}_1 + \boldsymbol{\alpha}_2,\boldsymbol{\alpha}_2|\\
&= 3|\boldsymbol{\alpha}_3,2\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2| = 6|\boldsymbol{\alpha}_3,\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2|\\
&= 6|\boldsymbol{\alpha}_1,\boldsymbol{\alpha}_2,\boldsymbol{\alpha}_3| = 6|A| = 12
\end{align*}",,6cm,2026-06-23
数学,660题,660题-433,"设$\boldsymbol{A},\boldsymbol{B}$均为$n$阶可逆矩阵，正确的是
(A)$(\boldsymbol{A}+\boldsymbol{B})(\boldsymbol{A}-\boldsymbol{B})=\boldsymbol{A}^2-\boldsymbol{B}^2$.
(B)$(\boldsymbol{A}+\boldsymbol{B})^{-1}=\boldsymbol{A}^{-1}+\boldsymbol{B}^{-1}$.
(C)$(\boldsymbol{A}+\boldsymbol{B})^2=\boldsymbol{A}^2+2\boldsymbol{A}\boldsymbol{B}+\boldsymbol{B}^2$.
(D)$(\boldsymbol{A}\boldsymbol{B})^{*}=\boldsymbol{B}^{*}\boldsymbol{A}^{*}$.",n,660题-433,***,不简洁,"矩阵的乘法不满足交换律，$\boldsymbol{A},\boldsymbol{B}$可逆不能保证$\boldsymbol{A}\boldsymbol{B}=\boldsymbol{B}\boldsymbol{A}$，例如
\[
\boldsymbol{A}=\begin{bmatrix}
1 & 1 \\
0 & 1
\end{bmatrix},\boldsymbol{B}=\begin{bmatrix}
1 & 0 \\
0 & 2
\end{bmatrix}
\]
有$\boldsymbol{A}\boldsymbol{B}=\begin{bmatrix}
1 & 2 \\
0 & 2
\end{bmatrix}$而$\boldsymbol{B}\boldsymbol{A}=\begin{bmatrix}
1 & 1 \\
0 & 2
\end{bmatrix}$，可知(A)(C)均不正确.
$\boldsymbol{A},\boldsymbol{B}$可逆时，$\boldsymbol{A}+\boldsymbol{B}$不一定可逆，即使$\boldsymbol{A}+\boldsymbol{B}$可逆，其逆一般也不等于$\boldsymbol{A}^{-1}+\boldsymbol{B}^{-1}$. 例如
\[
\boldsymbol{A}=\begin{bmatrix}
1 & 1 \\
0 & 1
\end{bmatrix},\boldsymbol{B}=\begin{bmatrix}
1 & 0 \\
0 & 2
\end{bmatrix}有(\boldsymbol{A}+\boldsymbol{B})^{-1}=\begin{bmatrix}
2 & 1 \\
0 & 3
\end{bmatrix}^{-1}=\frac{1}{6}\begin{bmatrix}
3 & -1 \\
0 & 2
\end{bmatrix}
\]
而$\boldsymbol{A}^{-1}+\boldsymbol{B}^{-1}=\begin{bmatrix}
1 & -1 \\
0 & 1
\end{bmatrix}+\begin{bmatrix}
1 & 0 \\
0 & \frac{1}{2}
\end{bmatrix}=\begin{bmatrix}
2 & -1 \\
0 & \frac{3}{2}
\end{bmatrix}$，所以(B)不正确.
因为$\boldsymbol{A}$可逆时，$\boldsymbol{A}^{*}=|\boldsymbol{A}|\boldsymbol{A}^{-1}$，故
\[
(\boldsymbol{A}\boldsymbol{B})^{*}=|\boldsymbol{A}\boldsymbol{B}|(\boldsymbol{A}\boldsymbol{B})^{-1}=|\boldsymbol{A}||\boldsymbol{B}|\boldsymbol{B}^{-1}\boldsymbol{A}^{-1}=(|\boldsymbol{B}|\boldsymbol{B}^{-1})(|\boldsymbol{A}|\boldsymbol{A}^{-1})=\boldsymbol{B}^{*}\boldsymbol{A}^{*}
\]
即(D)正确.",,6cm,2026-06-24
数学,660题,660题-434,"下列命题中，
（1）如果矩阵$AB = E$，则$A$可逆且$A^{-1} = B$.
（2）如果$n$阶矩阵$A,B$满足$(AB)^2 = E$，则$(BA)^2 = E$.
（3）如果矩阵$A,B$均$n$阶不可逆，则$A + B$必不可逆.
（4）如果矩阵$A,B$均$n$阶不可逆，则$AB$必不可逆.
正确的是
（A）（1）（2）.
（B）（1）（4）.
（C）（2）（3）.
（D）（2）（4）.",n,660题-434,*,错题、粗心、选项看错,"如果$A,B$均为$n$阶矩阵，命题（1）当然正确，而现在的问题是题中没有$n$阶矩阵这一条件，故（1）不正确. 例如
\[
\begin{bmatrix}
1 & 0 & 0 \\
0 & 1 & 0
\end{bmatrix}
\begin{bmatrix}
1 & 0 \\
0 & 1 \\
0 & 0
\end{bmatrix}
=
\begin{bmatrix}
1 & 0 \\
0 & 1
\end{bmatrix}
\]
显然$A$不可逆. 类似地，对于$AB = E$，虽然$|AB| = 1$，但能否用行列式乘法公式呢？应检查$A$与$B$是否为$n$阶矩阵，有的考生不注意公式成立时的条件，随意用公式是不妥的.
$A,B$是$n$阶矩阵，$(AB)^2 = E$，即$(AB)(AB) = E$，可知$A,B$均可逆. 于是$ABA = B^{-1}$，从而$BABA = E$. 即$(BA)^2 = E$. 即（2）正确.
设$A = \begin{bmatrix}1 & 0 \\ 0 & 0\end{bmatrix},B = \begin{bmatrix}0 & 0 \\ 0 & 2\end{bmatrix}$，虽然$A,B$都不可逆，但$A + B = \begin{bmatrix}1 & 0 \\ 0 & 2\end{bmatrix}$可逆，可知（3）不正确.
由于$A,B$均为$n$阶不可逆矩阵，知$|A| = |B| = 0$，那么由行列式乘法公式知
$|AB| = |A||B| = 0$，
故$AB$必不可逆.（4）正确.",,7cm,2026-06-24
数学,660题,660题-436,"设$A,B$均为$n$阶反对称矩阵，且$AB = BA$，则下列结论不正确的是（  ）.
(A) $A + B$是反对称矩阵.
(B) $AB$是对称矩阵.
(C) $A^{*} + B^{*}$是反对称矩阵.
(D) $2A + 3B$是反对称矩阵.",n,660题-436,*,错题、不简洁,"【分析】由于
\[
(A + B)^T = A^T + B^T = - (A + B)
\]
又
\[
(kA)^T = kA^T = k(-A) = - kA
\]
有
\[
(2A + 3B)^T = (2A)^T + (3B)^T = - (2A + 3B)
\]
\[
(AB)^T = B^T A^T = (-B)(-A) = BA = AB
\]
从而(A)、(B)、(D) 的结论都正确.
由于$(A^{*})^T = (A^T)^* = (-A)^* = (-1)^{n - 1}A^{*}$，从而$n$为奇数时，$A^{*}$为对称矩阵，$n$为偶数时，$A^{*}$为反对称矩阵. 故(C) 选项的结论不正确. 所以答案为C。",,8cm,2026-06-24
